YEAR,COUNTY,PYMT_AMT,PYMT_PCT,PYMT_PC,PYMT_PER_USER,STDZ_PYMT_AMT,STDZ_PYMT_PCT,STDZ_PYMT_PC,STDZ_PYMT_PER_USER,USER_CNT,USER_PCT,VISITS_PER_1000,AVG_AGE,FEML_PCT,MALE_PCT,RACE_WHT_PCT,RACE_BLACK_PCT,RACE_HSPNC_PCT,RACE_OTHR_PCT,DUAL_PCT
2018,Orange,67496888.56,0.027,338.17,27730.85,60707743.9,0.0283,304.16,24941.55,2434,0.0122,1642.17,74.0,0.5567,0.4433,0.6477,0.0129,0.1014,0.238,0.2596
2018,Placer,6762588.1,0.018,186.44,33478.16,5227986.6,0.0177,144.13,25881.12,202,0.0056,789.3199,73.0,0.543,0.457,0.8627,0.0132,0.0581,0.0661,0.1426
2018,Plumas,382408.16,0.0075,71.87,27314.87,366899.99,0.0085,68.95,26207.14,14,0.0026,494.8318,72.0,0.5067,0.4933,0.9256,0.0043,0.031,0.0391,0.1827
2018,Riverside,48000635.97,0.0324,392.17,27554.9,43905852.55,0.0347,358.72,25204.28,1742,0.0142,1940.3498,72.0,0.5247,0.4753,0.6899,0.0573,0.1795,0.0733,0.217
2018,Sacramento,54159028.6,0.0479,554.93,34717.33,41878159.02,0.0503,429.1,26844.97,1560,0.016,2216.7199,69.0,0.5357,0.4643,0.6276,0.1113,0.1133,0.1477,0.3641
2018,San Benito,3361131.67,0.0445,500.39,40013.47,2510877.24,0.0464,373.81,29891.4,84,0.0125,2120.2918,72.0,0.5331,0.4669,0.565,0.0071,0.3825,0.0454,0.2221
2018,San Bernardino,53087737.87,0.0476,622.7,28465.27,48810261.38,0.053,572.53,26171.72,1865,0.0219,3127.3137,69.0,0.5173,0.4827,0.5597,0.0968,0.251,0.0925,0.352
2018,San Diego,80261255.81,0.033,382.16,29573.05,71765915.47,0.0347,341.71,26442.86,2714,0.0129,1896.3056,72.0,0.5317,0.4683,0.6812,0.0422,0.1496,0.127,0.2045
2018,San Francisco,22476035.27,0.0273,329.01,33747.8,16658690.09,0.0308,243.85,25013.05,666,0.0097,1337.4272,73.0,0.5238,0.4762,0.4182,0.0841,0.1016,0.3961,0.5185
2018,San Joaquin,28354822.57,0.0439,516.73,31159.15,23669049.46,0.0475,431.33,26009.94,910,0.0166,2184.3678,71.0,0.5328,0.4672,0.5644,0.0756,0.2334,0.1266,0.3258
2018,San Luis Obispo,5804521.69,0.013,116.55,26384.19,4987621.56,0.013,100.14,22671.01,220,0.0044,625.9738,72.0,0.5349,0.4651,0.865,0.0077,0.0834,0.0438,0.1464
2018,San Mateo,17807207.2,0.0303,332.93,36565.11,13301728.94,0.0314,248.7,27313.61,487,0.0091,1383.5583,74.0,0.55,0.45,0.6364,0.0269,0.1189,0.2178,0.1239
2018,Santa Barbara,13830179.77,0.0235,241.8,29055.0,11818712.64,0.0242,206.63,24829.23,476,0.0083,1141.0389,73.0,0.5452,0.4548,0.7191,0.018,0.2002,0.0626,0.205
2018,Santa Clara,60429939.75,0.0432,523.25,38078.1,44762300.68,0.0453,387.59,28205.61,1587,0.0137,2044.5839,74.0,0.5463,0.4537,0.5354,0.0236,0.1328,0.3081,0.269
2018,Santa Cruz,10133108.49,0.0247,244.9,40210.75,7479358.34,0.025,180.77,29679.99,252,0.0061,877.9969,72.0,0.5407,0.4593,0.7662,0.0074,0.165,0.0614,0.1986
2018,Shasta,5830532.27,0.0135,131.89,29007.62,4767392.9,0.0136,107.84,23718.37,201,0.0045,589.9159,71.0,0.5295,0.4705,0.909,0.0075,0.0388,0.0448,0.2346
2018,Sierra,,,,,,,,,0,,,72.0,0.5281,0.4719,,,,,0.2103
2018,Siskiyou,941541.95,0.0097,81.79,25447.08,836998.13,0.0106,72.71,22621.57,37,0.0032,426.3377,71.0,0.5141,0.4859,0.8891,0.011,0.0396,0.0603,0.2313
2018,Solano,21303907.18,0.0517,601.62,34195.68,16084910.91,0.0528,454.23,25818.48,623,0.0176,2427.6355,71.0,0.5444,0.4556,0.5223,0.1573,0.1573,0.1631,0.2938
2018,Sonoma,12015634.32,0.0217,248.3,34827.93,9323329.87,0.0224,192.67,27024.14,345,0.0071,962.7823,72.0,0.5495,0.4505,0.8329,0.0126,0.0922,0.0623,0.2199
2018,Stanislaus,23226554.1,0.0521,585.97,32214.36,20683794.73,0.0565,521.82,28687.65,721,0.0182,2586.4574,70.0,0.5303,0.4697,0.6395,0.0318,0.2512,0.0775,0.4014
2018,Sutter,4332272.01,0.0254,285.22,26742.42,3832523.18,0.028,252.32,23657.55,162,0.0107,1245.77,72.0,0.5421,0.4579,0.6828,0.0213,0.146,0.1499,0.2929
2018,Tehama,2755442.92,0.0209,202.52,28702.53,2412411.91,0.0229,177.31,25129.29,96,0.0071,980.8908,71.0,0.5327,0.4673,0.8725,0.0054,0.0833,0.0388,0.2503
2018,Trinity,,,,,,,,,0,,,71.0,0.4847,0.5153,,,,,0.2256
2018,Tulare,18669644.57,0.0388,407.23,23632.46,18971786.92,0.0453,413.82,24014.92,790,0.0172,2337.085,71.0,0.5269,0.4731,0.5636,0.0134,0.3727,0.0502,0.3869
2018,Tuolumne,1746845.66,0.0127,125.04,26874.55,1520208.87,0.0142,108.82,23387.83,65,0.0047,599.0694,72.0,0.5316,0.4684,0.9149,0.0031,0.048,0.034,0.1503
2018,Ventura,23479174.86,0.0227,280.49,28356.49,20432512.8,0.0236,244.09,24676.95,828,0.0099,1297.1604,73.0,0.5524,0.4476,0.6868,0.0173,0.2049,0.091,0.225
2018,Yolo,5074462.32,0.035,342.5,34756.59,3849013.81,0.0352,259.79,26363.11,146,0.0099,1384.8542,71.0,0.5389,0.4611,0.6465,0.0272,0.2204,0.106,0.3454
2018,Yuba,2739189.69,0.0226,263.54,26594.07,2404377.87,0.0248,231.32,23343.47,103,0.0099,1146.7193,69.0,0.5238,0.4762,0.7734,0.0292,0.1294,0.068,0.3331
2018,nan,,,,,,,,,0,,,,,,,,,,
2019,Alameda,55103292.98,0.0403,527.18,36613.48,40846714.54,0.0428,390.79,27140.67,1505,0.0144,2000.7175,72.0,0.5412,0.4588,0.4288,0.1486,0.1265,0.296,0.4014
2019,Alpine,,,,,,,,,0,,,71.0,0.521,0.479,,,,,0.1849
2019,Amador,856651.88,0.0099,104.38,29539.72,673529.19,0.0104,82.07,23225.14,29,0.0035,534.5437,73.0,0.5352,0.4648,0.9147,0.0039,0.0462,0.0352,0.1315
2019,Butte,6897740.47,0.0144,166.11,24634.79,6330229.58,0.0156,152.45,22607.96,280,0.0067,777.9838,71.0,0.5369,0.4631,0.8723,0.0115,0.0689,0.0473,0.2499
2019,Calaveras,1298928.52,0.0106,113.33,24979.39,1109976.64,0.012,96.85,21345.7,52,0.0045,527.7899,72.0,0.5217,0.4783,0.9028,0.0058,0.0542,0.0372,0.1364
2019,Colusa,1044368.27,0.0321,322.53,30716.71,916405.11,0.035,283.02,26953.09,34,0.0105,1355.4663,72.0,0.5154,0.4846,0.6109,0.012,0.3332,0.0439,0.3027
2019,Contra Costa,38279040.9,0.0372,475.79,37236.42,28430384.66,0.0381,353.38,27656.02,1028,0.0128,1776.6895,72.0,0.5498,0.4502,0.6254,0.0927,0.1261,0.1557,0.2615
2019,Del Norte,499117.15,0.0088,85.66,26269.32,440496.21,0.0098,75.6,23184.01,19,0.0033,491.8483,70.0,0.5195,0.4805,0.8648,0.0027,0.0527,0.0798,0.2892
2019,El Dorado,3986074.01,0.0143,154.9,32942.76,3162756.81,0.015,122.91,26138.49,121,0.0047,634.244,72.0,0.5214,0.4786,0.8934,0.0059,0.0504,0.0502,0.1547
2019,Fresno,30671206.54,0.0347,394.68,26857.45,29793270.71,0.0388,383.38,26088.68,1142,0.0147,2075.5482,71.0,0.5285,0.4715,0.565,0.0447,0.2975,0.0929,0.3416
2019,Glenn,1355070.34,0.0225,259.99,28831.28,1247320.7,0.0246,239.32,26538.74,47,0.009,1333.0775,72.0,0.5194,0.4806,0.7575,0.0069,0.1909,0.0447,0.282
2019,Humboldt,3266063.41,0.0135,124.22,26771.01,2829827.37,0.0147,107.63,23195.31,122,0.0046,527.5749,71.0,0.5299,0.4701,0.8839,0.0073,0.0365,0.0723,0.243
2019,Imperial,14592825.64,0.0549,704.15,26775.83,14933156.72,0.0634,720.57,27400.29,545,0.0263,3737.5024,72.0,0.5201,0.4799,0.2292,0.0128,0.7308,0.0272,0.5427
2019,Inyo,652401.39,0.013,160.45,22496.6,565190.94,0.015,139.0,19489.34,29,0.0071,792.9169,73.0,0.5177,0.4823,,,,,0.1793
2019,Kern,28021835.22,0.0365,459.7,28077.99,25061325.61,0.0383,411.13,25111.55,998,0.0164,2216.3,70.0,0.5211,0.4789,0.6066,0.0517,0.2799,0.0618,0.3763
2019,Kings,4986391.11,0.0365,403.66,23192.52,4820475.51,0.0405,390.23,22420.82,215,0.0174,2142.7184,71.0,0.532,0.468,0.5315,0.0398,0.3653,0.0633,0.343
2019,Lake,3260519.31,0.0172,214.55,27631.52,2824132.34,0.0193,185.83,23933.32,118,0.0078,923.9324,70.0,0.5196,0.4804,0.8606,0.0225,0.0724,0.0445,0.3266
2019,Lassen,392784.36,0.0095,83.46,23104.96,398183.49,0.0113,84.61,23422.56,17,0.0036,580.9605,71.0,0.5117,0.4883,0.8927,0.0091,0.0472,0.051,0.2284
2019,Los Angeles,324591037.88,0.035,574.38,29446.71,282991034.57,0.0377,500.77,25672.78,11023,0.0195,2593.5546,73.0,0.5529,0.4471,0.5017,0.0837,0.2101,0.2045,0.4171
2019,Madera,4109125.23,0.03,299.83,24314.35,4492768.59,0.0368,327.82,26584.43,169,0.0123,1828.5297,71.0,0.5164,0.4836,0.6133,0.0287,0.3073,0.0507,0.3227
2019,Marin,4481909.44,0.0132,150.17,38637.15,3334575.9,0.0135,111.73,28746.34,116,0.0039,508.7114,74.0,0.5521,0.4479,0.8548,0.0173,0.0398,0.0881,0.1334
2019,Mariposa,360488.74,0.0093,87.73,25749.2,302987.68,0.0095,73.74,21641.98,14,0.0034,337.3083,72.0,0.522,0.478,0.9129,0.0032,0.0419,0.0421,0.1711
2019,Mendocino,3812104.25,0.0185,191.4,30016.57,3145317.09,0.0199,157.92,24766.28,127,0.0064,884.1693,71.0,0.522,0.478,0.8557,0.0067,0.0711,0.0665,0.2727
2019,Merced,13183481.8,0.0389,447.82,29102.61,11164268.13,0.0418,379.23,24645.18,453,0.0154,2008.0166,71.0,0.5317,0.4683,0.5189,0.044,0.3601,0.0769,0.3604
2019,Modoc,,,,,,,,,0,,,72.0,0.5148,0.4852,,,,,0.2349
2019,Mono,,,,,,,,,0,,,72.0,0.4864,0.5136,,,,,0.1178
2019,Monterey,17235680.43,0.0273,319.32,34062.61,12254723.63,0.0274,227.04,24218.82,506,0.0094,1257.5541,73.0,0.5449,0.4551,0.5789,0.0273,0.2978,0.096,0.2432
2019,Napa,3508845.36,0.0185,224.39,31051.73,2717471.05,0.0191,173.78,24048.42,113,0.0072,878.941,72.0,0.5115,0.4885,0.7534,0.0207,0.1593,0.0666,0.2462
2019,Nevada,2282261.35,0.0105,97.82,30430.15,1964093.11,0.0114,84.18,26187.91,75,0.0032,485.5563,72.0,0.5271,0.4729,0.9231,0.003,0.0323,0.0417,0.1362
2019,Orange,66784156.96,0.0251,330.2,28262.44,59498928.6,0.0262,294.18,25179.4,2363,0.0117,1576.0981,74.0,0.5571,0.4429,0.6417,0.0126,0.1017,0.2441,0.2604
2019,Placer,7322616.98,0.0181,199.16,34217.84,5617456.15,0.0179,152.78,26249.8,214,0.0058,802.9537,73.0,0.5437,0.4563,0.8585,0.0137,0.0581,0.0698,0.1392
2019,Plumas,427286.99,0.0077,76.06,23738.17,405965.0,0.0087,72.26,22553.61,18,0.0032,457.1022,72.0,0.5066,0.4934,0.9277,0.0032,0.0313,0.0377,0.1794
2019,Riverside,50882906.97,0.0321,411.36,28458.0,46061170.05,0.0343,372.38,25761.28,1788,0.0145,2016.2742,72.0,0.5235,0.4765,0.6831,0.0572,0.1829,0.0768,0.2161
2019,Sacramento,54775205.36,0.0473,568.73,35522.18,41904250.01,0.0492,435.09,27175.26,1542,0.016,2204.3878,70.0,0.5352,0.4648,0.6276,0.1082,0.1126,0.1515,0.3542
2019,San Benito,3896584.08,0.0452,568.18,40589.42,2834515.38,0.0465,413.32,29526.2,96,0.014,2156.0222,72.0,0.5318,0.4682,0.5656,0.0089,0.3804,0.0451,0.2117
2019,San Bernardino,53321344.86,0.0458,629.55,28468.42,48485155.11,0.0505,572.45,25886.36,1873,0.0221,3100.1216,69.0,0.5184,0.4816,0.5538,0.0966,0.2537,0.0958,0.3511
2019,San Diego,83327927.76,0.0328,395.36,30567.84,73723193.06,0.0341,349.79,27044.46,2726,0.0129,1907.014,72.0,0.5315,0.4685,0.6779,0.0417,0.1503,0.1301,0.1981
2019,San Francisco,23692864.65,0.0281,349.44,34238.24,17451944.38,0.032,257.4,25219.57,692,0.0102,1377.3635,73.0,0.5264,0.4736,0.4155,0.082,0.0993,0.4032,0.5138
2019,San Joaquin,29274269.64,0.0446,544.78,31854.48,24196865.52,0.0479,450.29,26329.56,919,0.0171,2226.6079,71.0,0.5323,0.4677,0.5618,0.0735,0.2329,0.1318,0.3221
2019,San Luis Obispo,5988085.32,0.0123,118.36,26495.95,5085535.06,0.0123,100.52,22502.37,226,0.0045,635.2532,72.0,0.5359,0.4641,0.8625,0.0077,0.0835,0.0462,0.1427
2019,San Mateo,18137087.85,0.0299,339.29,37550.91,13556128.41,0.0317,253.59,28066.52,483,0.009,1364.8795,74.0,0.5508,0.4492,0.6306,0.0258,0.1187,0.2249,0.1189
2019,Santa Barbara,15597562.78,0.0246,266.87,31510.23,13119438.94,0.0254,224.47,26503.92,495,0.0085,1187.1439,73.0,0.5441,0.4559,0.7162,0.0176,0.2024,0.0637,0.2011
2019,Santa Clara,62799199.72,0.0418,546.27,40127.28,45642790.76,0.0449,397.04,29164.72,1565,0.0136,2013.3352,74.0,0.5467,0.4533,0.5351,0.0233,0.1296,0.3121,0.2615
2019,Santa Cruz,10698803.07,0.0244,265.13,40070.42,7811027.94,0.0249,193.57,29254.79,267,0.0066,928.2333,72.0,0.5414,0.4586,0.7638,0.0076,0.1672,0.0615,0.2037
2019,Shasta,6542978.75,0.0142,147.47,28081.45,5360403.29,0.0143,120.82,23006.02,233,0.0053,650.1228,71.0,0.5313,0.4687,0.9073,0.0078,0.0394,0.0456,0.2358
2019,Sierra,,,,,,,,,0,,,72.0,0.5317,0.4683,,,,,0.2134
2019,Siskiyou,1167626.75,0.0108,93.52,27154.11,1021067.19,0.0116,81.78,23745.75,43,0.0034,474.5695,71.0,0.5137,0.4863,0.8881,0.0111,0.0413,0.0595,0.2234
2019,Solano,21389165.67,0.0497,603.45,36069.42,15891491.85,0.0507,448.34,26798.47,593,0.0167,2385.0755,71.0,0.5448,0.4552,0.5202,0.1537,0.16,0.1661,0.2907
2019,Sonoma,12432272.57,0.0216,256.81,35520.78,9602099.55,0.0224,198.35,27434.57,350,0.0072,945.3006,73.0,0.5493,0.4507,0.8312,0.012,0.0925,0.0642,0.2167
2019,Stanislaus,23046113.7,0.05,592.84,32277.47,20442832.16,0.0539,525.87,28631.42,714,0.0184,2514.3541,70.0,0.5324,0.4676,0.6359,0.0313,0.2538,0.079,0.3919
2019,Sutter,4543557.05,0.0252,292.06,28939.85,4043693.83,0.028,259.93,25756.01,157,0.0101,1271.2605,72.0,0.5399,0.4601,0.6782,0.0207,0.1471,0.154,0.2895
2019,Tehama,2765671.92,0.0195,197.82,27114.43,2425594.17,0.0213,173.49,23780.34,102,0.0073,937.9157,71.0,0.5336,0.4664,0.8689,0.0057,0.0867,0.0388,0.2536
2019,Trinity,,,,,,,,,0,,,71.0,0.4845,0.5155,,,,,0.2171
2019,Tulare,19306531.36,0.0388,427.8,24531.81,19402781.36,0.0449,429.93,24654.11,787,0.0174,2371.8591,71.0,0.529,0.471,0.561,0.0129,0.3743,0.0518,0.3784
2019,Tuolumne,1664540.54,0.0116,117.93,27742.34,1463794.47,0.0133,103.7,24396.57,60,0.0043,550.9033,72.0,0.5318,0.4682,0.914,0.0033,0.0485,0.0342,0.152
2019,Ventura,23641381.82,0.0217,281.16,28415.12,20468837.98,0.0228,243.43,24601.97,832,0.0099,1276.2886,73.0,0.5521,0.4479,0.6849,0.0172,0.2057,0.0922,0.2208
2019,Yolo,5410961.9,0.0343,363.4,34246.59,4068937.96,0.0346,273.27,25752.77,158,0.0106,1435.3257,71.0,0.5406,0.4594,0.6455,0.0256,0.2206,0.1084,0.3339
2019,Yuba,3211950.16,0.0254,302.07,27689.23,2850049.61,0.0283,268.04,24569.39,116,0.0109,1283.9274,69.0,0.5222,0.4778,0.7701,0.0289,0.1335,0.0675,0.3276
2019,nan,,,,,,,,,0,,,,,,,,,,
2020,Alameda,55390758.79,0.0432,543.43,38016.99,39593454.04,0.0455,388.45,27174.64,1457,0.0143,2024.7626,72.0,0.5433,0.4567,0.4272,0.1405,0.1253,0.307,0.3912
2020,Alpine,,,,,,,,,0,,,71.0,0.5404,0.4596,,,,,0.1787
2020,Amador,719198.55,0.0081,87.62,24799.95,553696.01,0.0085,67.46,19092.97,29,0.0035,494.3957,73.0,0.5344,0.4656,0.913,0.0037,0.049,0.0344,0.1322
2020,Butte,7199495.61,0.0157,180.0,25261.39,6590684.87,0.0171,164.78,23125.21,285,0.0071,847.1385,71.0,0.5367,0.4633,0.8706,0.0114,0.0699,0.0481,0.24
2020,Calaveras,1482928.01,0.0126,128.65,32237.57,1216511.22,0.0137,105.54,26445.9,46,0.004,570.8337,72.0,0.521,0.479,0.9019,0.0061,0.0543,0.0377,0.1362
2020,Colusa,1420969.07,0.0372,431.12,31577.09,1184114.96,0.0409,359.26,26313.67,45,0.0137,1804.915,72.0,0.5149,0.4851,0.6007,0.013,0.3425,0.0437,0.3192
2020,Contra Costa,38680911.9,0.038,481.44,37590.78,27643149.38,0.0383,344.06,26864.09,1029,0.0128,1784.3923,72.0,0.5491,0.4509,0.6206,0.0906,0.1269,0.1619,0.2586
2020,Del Norte,649651.28,0.0119,110.22,29529.6,561156.44,0.0131,95.21,25507.11,22,0.0037,486.2572,70.0,0.5226,0.4774,0.8655,0.0027,0.0551,0.0767,0.2891
2020,El Dorado,3651478.04,0.0138,142.68,30177.5,2848835.99,0.0143,111.32,23544.1,121,0.0047,591.1222,72.0,0.5212,0.4788,0.8914,0.006,0.0509,0.0517,0.1499
2020,Fresno,30498783.27,0.0348,398.05,26659.78,28262711.17,0.0376,368.87,24705.17,1144,0.0149,2045.7974,72.0,0.5295,0.4705,0.5639,0.0432,0.2959,0.0971,0.3332
2020,Glenn,1527411.59,0.0249,290.66,27275.21,1407187.66,0.0276,267.78,25128.35,56,0.0107,1550.9039,72.0,0.5222,0.4778,0.7492,0.0067,0.201,0.0432,0.2864
2020,Humboldt,3444145.36,0.0152,128.91,30479.16,2897759.08,0.0162,108.46,25643.89,113,0.0042,544.5767,71.0,0.5313,0.4687,0.8846,0.0073,0.0373,0.0708,0.2449
2020,Imperial,14260965.06,0.051,704.84,24844.89,14637275.55,0.0608,723.44,25500.48,574,0.0284,3948.5494,72.0,0.5229,0.4771,0.2201,0.0116,0.7414,0.0269,0.5509
2020,Inyo,822796.37,0.0167,209.63,28372.29,702584.7,0.0188,179.0,24227.06,29,0.0074,1012.7389,73.0,0.5236,0.4764,,,,,0.1883
2020,Kern,26636394.51,0.0353,438.34,28127.13,23504694.77,0.0369,386.81,24820.16,947,0.0156,2133.8742,70.0,0.5224,0.4776,0.6015,0.0503,0.2841,0.0641,0.3692
2020,Kings,4489087.97,0.0353,373.38,24530.54,4329118.34,0.0398,360.07,23656.38,183,0.0152,1991.4331,72.0,0.5328,0.4672,0.5344,0.0382,0.3606,0.0669,0.3325
2020,Lake,2931922.41,0.0165,192.98,28191.56,2458159.28,0.0187,161.8,23636.15,104,0.0068,875.6664,70.0,0.5235,0.4765,0.8564,0.0226,0.0766,0.0444,0.3205
2020,Lassen,487650.14,0.0118,102.97,30478.13,481928.25,0.014,101.76,30120.52,16,0.0034,725.0845,71.0,0.5158,0.4842,0.8908,0.0091,0.0484,0.0517,0.2287
2020,Los Angeles,318885518.22,0.035,563.15,29244.82,272913367.89,0.0375,481.96,25028.74,10904,0.0193,2557.1428,73.0,0.5539,0.4461,0.4983,0.0813,0.2112,0.2091,0.4143
2020,Madera,3975384.44,0.0295,296.43,23384.61,4282885.44,0.0361,319.36,25193.44,170,0.0127,1796.5103,71.0,0.5205,0.4795,0.6093,0.0281,0.3093,0.0533,0.3168
2020,Marin,4214939.53,0.0131,141.92,37972.43,3032982.18,0.0132,102.12,27324.16,111,0.0037,498.0471,74.0,0.5507,0.4493,0.8527,0.017,0.0401,0.0902,0.1324
2020,Mariposa,507170.38,0.0123,122.0,26693.18,426060.1,0.0127,102.49,22424.22,19,0.0046,494.3469,72.0,0.5235,0.4765,0.9081,0.0036,0.0447,0.0435,0.1768
2020,Mendocino,3876569.65,0.0194,194.59,28715.33,3127525.67,0.0209,156.99,23166.86,135,0.0068,890.774,71.0,0.5236,0.4764,0.8537,0.0066,0.0731,0.0667,0.2611
2020,Merced,13279208.75,0.0393,454.47,30667.92,11079694.14,0.0422,379.19,25588.21,433,0.0148,2050.5835,72.0,0.531,0.469,0.5139,0.0428,0.3643,0.079,0.357
2020,Modoc,,,,,,,,,0,,,72.0,0.5202,0.4798,0.8972,0.0051,0.0463,0.0514,0.2395
2020,Mono,,,,,,,,,0,,,72.0,0.4848,0.5152,,,,,0.1171
2020,Monterey,17654786.5,0.0287,325.66,35666.24,12445245.81,0.0288,229.57,25141.91,495,0.0091,1292.1493,73.0,0.5443,0.4557,0.5716,0.0269,0.3037,0.0978,0.2438
2020,Napa,3867325.54,0.0222,252.87,31961.37,2891481.26,0.0226,189.06,23896.54,121,0.0079,996.9923,73.0,0.5112,0.4888,0.7479,0.0206,0.1642,0.0673,0.2483
2020,Nevada,2051732.89,0.0096,88.05,30172.54,1732849.05,0.0104,74.36,25483.07,68,0.0029,438.0311,72.0,0.5286,0.4714,0.9229,0.003,0.0316,0.0425,0.134
2020,Orange,66346125.3,0.0258,326.5,28184.42,58094899.9,0.0268,285.89,24679.23,2354,0.0116,1571.2064,74.0,0.5568,0.4432,0.6354,0.0123,0.1021,0.2502,0.2594
2020,Placer,7981485.38,0.02,219.04,36612.32,5922083.38,0.0194,162.52,27165.52,218,0.006,877.2161,73.0,0.5418,0.4582,0.8548,0.0141,0.0587,0.0724,0.1376
2020,Plumas,409939.18,0.008,72.01,22774.4,396169.05,0.0093,69.59,22009.39,18,0.0032,448.9724,72.0,0.5082,0.4918,0.9255,0.004,0.033,0.0374,0.1783
2020,Riverside,51498510.6,0.0328,411.8,27957.93,45878859.98,0.0349,366.86,24907.09,1842,0.0147,2042.2207,72.0,0.5238,0.4762,0.6771,0.0576,0.1859,0.0794,0.215
2020,Sacramento,55434473.89,0.0476,587.63,36882.55,41037390.83,0.0487,435.01,27303.65,1503,0.0159,2256.9645,70.0,0.5353,0.4647,0.6258,0.1051,0.1132,0.156,0.3512
2020,San Benito,4165362.87,0.0488,602.11,41653.63,2891926.69,0.0484,418.03,28919.27,100,0.0145,2252.8187,73.0,0.5409,0.4591,0.5636,0.0093,0.3822,0.045,0.2108
2020,San Bernardino,52900611.09,0.0472,628.39,28594.92,47290983.04,0.0513,561.76,25562.69,1850,0.022,3142.5211,69.0,0.5198,0.4802,0.5467,0.0939,0.2594,0.1,0.3509
2020,San Diego,79892146.14,0.0324,379.93,30285.12,69983109.11,0.0338,332.81,26528.85,2638,0.0125,1883.327,73.0,0.5315,0.4685,0.6747,0.0408,0.1514,0.1332,0.1918
2020,San Francisco,24215904.47,0.0293,362.47,35559.33,17099749.47,0.033,255.95,25109.76,681,0.0102,1409.1875,73.0,0.5276,0.4724,0.4093,0.0789,0.097,0.4148,0.5122
2020,San Joaquin,30104777.57,0.0476,583.13,33082.17,24033111.97,0.0506,465.52,26410.01,910,0.0176,2391.3919,71.0,0.5339,0.4661,0.5579,0.0703,0.2339,0.1379,0.3193
2020,San Luis Obispo,6017596.3,0.0128,119.05,26163.46,5045033.99,0.0128,99.81,21934.93,230,0.0046,643.1369,73.0,0.5393,0.4607,0.8606,0.0074,0.0836,0.0484,0.1373
2020,San Mateo,18576995.54,0.0324,354.18,37153.99,13226663.77,0.0333,252.18,26453.33,500,0.0095,1458.265,74.0,0.55,0.45,0.628,0.0247,0.1155,0.2319,0.1196
2020,Santa Barbara,16207353.23,0.0259,274.04,32350.01,13170799.53,0.0264,222.7,26289.02,501,0.0085,1195.3434,73.0,0.5455,0.4545,0.7135,0.017,0.2044,0.0651,0.1989
2020,Santa Clara,63215778.78,0.0452,562.73,41344.53,43920880.1,0.0472,390.97,28725.23,1529,0.0136,2044.6425,74.0,0.5462,0.4538,0.5311,0.023,0.1266,0.3194,0.2544
